Height,Weight
154.06,54
163.52,64.25
166.77,68.44
154.71,47.3
160.22,63.97
162.47,69.73
159.35,56.6
149.45,53.2
166.62,63.45
158.81,61.8
162.5,64.27
169.01,67.96
160.32,62.96
154.4,54.07
155.4,59.15
146.89,37.66
163.48,63.45
163.43,58.35
168.62,72.31
168.83,68.96
159.7,55.62
161.19,52.55
162.82,56.75
161.71,62.18
164.23,61.15
165.73,67.33
165.28,66.07
153.37,56.9
156.64,58.7
161.34,56.46
157.66,65.68
160.47,62.34
165.06,64.58
159.64,60.53
168.11,66.84
153.39,57.47
165.59,66.01
147.89,52.15
164.69,68.91
167.58,73.06
154.24,47.03
154.16,52.22
154.63,59
159.52,65.27
167.88,59.49
164.58,78.33
173.07,76.65
157.3,53.16
162.87,52.98
143.63,41.21
167.08,71.11
158.52,57.61
164.78,65.66
160.04,59.6
151.93,48.8
152.37,58.7
167.46,63.28
170.6,69.95
160.63,63.11
165.47,62.77
159.74,55.97
165.11,66.24
155.43,64.56
165.14,62.4
160.01,63.71
168.54,70.13
165.93,68.9
163.24,63.64
157.14,56.25
161.91,61.85
155.99,46.6
169.77,72.75
150.88,49.45
153.04,56.85
153.29,59.94
164.15,65.74
173.33,75.95
175.83,70.74
174.33,75.36
163.16,63.97
166.81,67.84
172.01,68.88
166.68,61.87
157.64,55.15
160.53,66.69
157.31,60.54
162.38,64.05
162.78,64.11
168.62,65.75
172.5,74.11
167.47,66.98
168.92,73.14
159.01,52.08
163.05,63.83
157.4,57.51
156.47,56.78
156.15,64.65
168.24,70.76
150.76,51.35
168.78,71.18
152.54,50.95
148.85,46.41
159.35,58.86
153.88,49.28
166.75,62.36
162.6,58.03
167.93,72.49
164.21,58.05
160.07,51.33
157.78,53.45
156.21,53.89
168.44,65.62
159.37,53.34
177.33,76.11
166.02,66.04
157.77,66.45
172.38,72.99
152.12,43.38
171.11,69.87
149.26,46.47
165.22,67.58
167.45,76.56
163.65,62.41
163.59,56.94
169.85,71.54
165.38,64.14
158.43,55.22
161.13,75.1
161.85,60.88
159.51,63.42
172.79,69.95
168.05,64.21
155.12,46.45
157.63,56.16
176.46,81.18
154.53,52.43
174.26,78.3
156.34,60.05
156.2,56.89
160.76,58.51
171.29,76.34
155.73,55.24
172.36,79.3
173.07,70.15
168.3,71.16
167.86,75.06
168.38,59.36
156.38,59.98
149.3,51.78
156.91,58.22
157.44,62.32
156.66,56.28
169.38,68.65
158.69,53.17
166.54,61.79
166.41,69.31
170.54,65.81
173.11,78.01
148.87,46.86
163.41,73.37
164.73,67.01
158.87,59.24
163.28,62.03
166.69,63.31
150.16,48.75
163.61,64.85
161.24,68.25
149.47,53.4
162.64,60.68
151.14,49.88
165.27,61.58
159.63,68.16
160.52,63.65
158.81,64.71
171.22,74.88
160.46,58.66
167.43,72.12
159.12,53.61
160.06,57
178,83.56
159.86,56.45
170.23,67.28
153.06,45.62
166.63,74.48
168.73,56.86
162.38,66.51
158.88,57.78
162.06,59.6
163.41,56.22
171.55,83.34
158.25,54.03
156.25,60.32
159.45,55.23
168.18,78.65
174.35,68.58
160.77,62.56
148.65,48.89
153.27,50.38
156.04,44.02
166.31,70.05
153.63,55.25
157.48,53.09
151.56,51.88
162.06,56.61
159.69,60.19
168.67,73.11
158.89,51.46
176.95,75.71
157.88,55.17
159.24,51.41
169.36,62.48
156.65,51.21
152.43,49.46
164.15,64.93
152.35,51.85
164.65,70.31
170.01,74.69
164.13,63.24
158.84,61.98
149.62,43.08
162.17,66.4
171.79,77.02
162.7,63.28
152.21,44.65
167.44,73.37
163.29,65.09
161,60.25
164.8,63.53
162.76,58.56
170.85,81.2
148.2,50.01
162.2,60.33
163.62,64.04
157.22,48.72
161.88,54.01
169.87,70.63
160.59,55.01
156.28,57.52
160.84,59.69
158.12,60.68
162.06,59.5
167.9,72.63
164.96,67.86
155.43,58.86
166.57,70.22
163.67,68.94
154.99,51.89
152.04,55.28
161.9,59.73
169.15,68.56
153.89,58.14
163.73,62.84
160.37,57.63
154.34,56.71
144.33,46.26
176.18,76.86
158.3,62.96
167.27,73.73
157.81,62.47
164.23,68.7
169.43,72.44
173.51,76.37
164.03,59.73
162.57,64.15
171.29,67.96
161.25,58.54
155.48,61.21
170.5,66.12
170.07,68.41
176.21,71.87
158.19,65.42
166.27,66.56
178.66,78.94
162.31,64.79
156.23,46.68
155.01,55.17
170.38,76.16
171.51,63.47
161.47,62.5
150.68,46.29
166.55,62.6
164.6,68.51
162.57,63.38
153.56,55.74
164.97,64.55
169.35,73.62
158.26,60.83
165.43,71.17
152.63,48.09
154.45,50.34
157.86,62.22
168.27,63.87
167.46,68.04
157.25,64.78
156.83,59.1
158.09,60.96
160.04,55.15
162.44,65.22
163.65,59.28
156.74,58.4
151.07,55.41
165.63,68.2
168.82,60.22
164.78,71.39
162.16,58.69
150.26,49.53
160.01,60.31
164,64.9
158.12,53.98
170.36,78.22
162.6,66.62
170.61,70.87
166.02,60.36
158.11,62.06
163.59,66.18
171.89,78.28
165.59,59.2
153.89,56.41
157.32,57.82
169.65,73.49
162.46,65.64
167.41,66.41
166.98,69.33
161.53,60.71
166.7,54.07
168.44,63.11
160.5,67
165.16,56.5
162.41,67.69
164.4,59.15
159.53,57.47
165.12,57.68
166.09,67.11
155.4,53.99
160.68,62.51
154.93,51.1
163.43,57.21
167.64,72.18
155.34,57.38
171.92,68.92
161,68.06
168.34,69.05
160.08,63.16
167.42,68.95
166.11,68
166.26,64.62
166.75,70.15
162.36,63.82
158.33,57.29
163.02,65.25
164.96,64.53
163.25,64.09
169.57,67.57
163.55,66.17
165.39,70.06
154.52,47.49
159.26,58.08
161.67,61.07
159.98,60.48
148.89,51.33
163.65,59.09
165.79,70.09
158.71,56.54
170.12,68.68
163.71,69.27
164.27,67.55
158.16,60.93
156.56,58.31
163.03,59.96
161.09,60.93
170.48,71
157.8,54.59
162.22,62.87
163.77,62.58
165.75,62.43
148.43,51.48
174.95,82.24
172.26,74.91
164.53,61.32
162.67,67.96
153.99,53.77
157.1,62.89
169.55,76.4
167.19,72.99
155.22,50.68
165.46,63.42
156.51,56.71
169.17,66.99
163.81,74.39
153.86,57.54
155.38,61.07
158.03,50.97
161.79,59.24
163.42,59.73
173.64,75.56
154.01,62.09
162.12,58.47
160.18,56.38
166.34,61.24
161.76,59.69
162.96,62.45
160.27,60.31
155.39,52.69
166.94,59.22
154.69,59.48
163.57,59.36
155.7,52.18
158.07,68.53
166.98,69.42
163.4,66
162.38,60.36
169.26,66.41
152.68,44.49
169.32,68.59
164.18,71.17
168.46,65.93
175.11,76.38
166.91,63.21
166.15,54.33
162.61,60.38
162.78,62.36
153.47,44.12
161.4,55.14
160.66,61.74
161.48,55.59
154.01,49.76
156.91,55.29
170.47,59.75
157.65,52.13
158.75,65.05
161.2,62.61
169.68,68.5
160.9,61.71
161.92,62.21
164.96,59.74
167.38,69.64
149.75,44.99
172.42,65.73
169.57,75.4
154.91,55.8
160.9,61.22
154.63,58.07
155.45,64.6
173.24,75.61
163.97,56.29
158.33,60.46
159.46,59.18
164.55,65.44
156.82,59.33
165.01,64.5
155.93,54.74
159.42,58.13
158.25,63.11
148.3,45.76
155.27,50.17
161.15,61.19
171.71,64.7
162.65,61.86
167.34,59.7
161.79,66.03
166.37,60.01
151.6,49.1
166.61,70.13
158.57,66.42
163.09,67.29
159.41,60.84
152.09,45.3
162.32,61.96
164.83,65.59
165.3,68.69
169.42,59.99
162.35,71.11
164.09,75.01
165.37,60.48
155.98,52.11
167.23,72.7
164.11,70.24
157.08,62.09
166.72,71.63
162.71,68.72
164.68,68.59
137.83,29.35
162.87,73.32
162.87,56.88
155.78,54.3
159.61,62.83
170.52,68
157.52,66.33
158.08,55.08
169.16,61.66
162.2,62.08
154,55.08
164.5,70.79
157.94,58.67
164.45,64.89
167.52,65.7
159.72,67.86
157.85,59.22
157.5,53.96
153.96,48.4
160.77,62.91
160.58,58
154.75,54.68
161.99,55.55
159.9,55.25
152.48,42.28
172.64,85.67
145.2,48.08
168.05,65.16
159.93,55.89
161.97,58.81
163.83,68.84
158.7,56.38
161.61,58.51
146.81,50.96
162.07,62.59
157.47,67.67
158.08,53.01
161.15,59.11
158,59.78
165.39,67.29
154.88,55.07
169.61,65.21
162.05,60.6
163.59,56.78
161.54,68.79
157.49,59.81
162.84,67.7
163.36,64.15
164.67,64.06
161.18,58.15
170.02,68.44
164.46,65.6
159,63.93
179.46,72.02
170.04,76.49
159.51,73.04
164.05,68.41
163,69.48
157.97,53.12
157.73,62.87
172.14,67.87
160.99,60.11
167.71,63.73
157.16,54.88
165.2,63.71
154.43,50.76
153.88,46.15
160.67,57.44
155.84,58.95
164.42,59.2
164.22,67.57
154.47,51.8
153.85,45.48
170.46,76.23
153.98,52.69
157.26,61.91
162.92,65.35
168.31,67.62
159.11,55.36
153.17,49.57
154.43,54.67
162.42,59.61
158.2,51.47
159.29,65.93
163.72,67.57
154.8,51.5
156.51,58.82
162.76,55.79
156.58,50.77
164.39,65.68
153.74,55.56
162.72,63.69
153.72,53.99
164.77,67.81
164.21,63.91
158.5,60.7
155.72,59.98
159.68,51.21
150.17,48.93
161.69,56.63
161.01,65.56
158.83,48.09
159.9,64.03
163.74,70.88
166.31,67.64
164.35,67.11
165.52,66.11
164.72,65.57
163.2,68.68
164.4,62.63
173.01,75.66
167.75,65.97
159.82,66.32
159.9,64.99
167.29,67.98
170.84,74.47
158.62,62.96
164.01,62.37
157.78,60.84
158.07,60.41
173.33,66.62
148.79,44.72
167.8,66.66
164.86,61.79
156.93,54.67
163.54,65.93
169.41,71.11
172.46,69.53
161.97,60.68
158.49,49.17
160.94,61.21
,49.51
166.85,68.16
166.95,62.48
154.24,58.71
165,60.8
160.67,55.85
167.18,71.44
161.21,62.52
180.65,79.85
161,64.39
151.48,57.79
153.93,52.7
159.33,60.14
154.02,52.81
168.04,72.76
172.13,70.72
153.72,54.68
176.02,84
162.63,60.86
165.42,65.56
161.45,59.78
160.8,60.32
171.67,68.9
159.18,65.24
173.72,67.72
155.71,56.07
164.39,67.64
170.14,78.06
162.03,59.93
156.49,58.12
153.82,54.19
168.18,69.99
157.56,48.2
160.17,60.55
158.95,64.67
161.44,60.35
167.12,63.58
154.51,57.85
169.3,72.1
161.47,59.35
172.59,77.7
158.49,63.43
166.97,76.05
159.35,66.85
161.03,63.6
162.97,62.74
144.77,38.29
163.74,63.28
156.03,46.76
156.94,50.1
164.32,62.31
160.17,55.53
150.13,56.72
174.46,71.63
172.24,73.31
158.74,57.39
160.48,61.59
160.47,64.43
167.08,64.93
165.67,63.3
160,58.19
165.56,64.47
158.91,55.81
164.29,61.62
157.53,55.41
172.03,70.02
157.39,51.18
158.31,51.88
165.72,67.68
165.07,59.16
152.18,51.58
161.62,58.57
161.86,64.62
152.43,51.28
167.32,67.83
158.46,61.14
146.94,44.02
172.17,73.57
157.21,56.39
151.81,50.47
158.82,53.37
153.23,56.34
168.11,71.52
169.8,69.89
166.59,57.14
156.74,52.1
152.5,52.4
166.95,65.34
166.68,60.67
152.47,46.9
162.06,57.97
146.78,48.47
160.12,54.42
154.16,40.91
155.31,47.8
151.95,55.41
162.19,66.15
166.27,67.42
161.01,67.85
162.14,60.96
159.27,63.14
158.49,59.13
166.08,66.26
162.46,67.24
161.96,61.79
159.86,65.53
165.99,62.34
158.89,48.87
169.47,67.32
158.76,65.62
152.64,47.36
168.41,73.37
168.76,66.07
162.44,63.87
153.03,47.61
160.1,55.36
154.87,47.56
160.84,58.88
166.34,55.03
155.97,56.7
159.43,60.42
152.88,52.43
165.12,68.51
178.36,79.72
159.2,61.91
154.7,58.52
154.33,51.85
161.89,59.09
161.42,62.24
158.84,56.96
166.53,74.65
148.99,49.9
171.5,74.16
167.82,69.14
161.48,59.17
168.03,68.45
163.11,66.14
167.68,65.11
159.93,60.98
157.5,57.62
151.25,45.05
166.33,63.04
170.07,74.43
163.45,58.82
165.08,68.9
161.62,76.39
158.24,61.89
162.61,64.04
149.12,43.84
170.58,68.45
145.68,33
162.01,57.9
161.2,57.31
151.82,50.28
173.44,71.91
164.79,66.53
160.91,60.82
168.69,72.78
168.27,70.24
149.98,47.8
168.44,74.15
158.78,60.68
176.32,77.39
162.16,58.87
174.85,73.32
166.72,60.52
158.63,55.91
165.16,63.19
156.41,55.58
167.07,60.78
166.7,71.59
152.77,50.44
153.04,56.92
169.41,75.5
151.79,54.3
171.86,73.46
158.78,63.25
150.65,47.13
167.59,72.91
170.74,76.57
160.65,62.66
158.9,61.77
163.6,63.32
158.7,55.61
165.52,71.16
157.47,67.09
162.77,57.99
165.63,63.77
165.34,54.81
160.86,65.92
150.92,56.43
155.98,57.37
160.3,60.49
169,62.44
156.04,59.61
165.69,72.91
159.86,61.5
148.99,51.66
162.68,65.85
157.28,59.38
155.53,56.44
164.32,61.48
158.66,57.74
163.85,64.21
169.96,65.66
157.74,65.97
170.87,62.43
166.9,70.79
164.67,71.17
147.4,42.09
164.38,66.38
155.46,57.69
165.28,64.7
148.63,52.61
169.48,74.61
171.01,73.01
149.96,49.03
178.69,91.73
167.29,64.85
161,63.13
166.72,73.76
159.09,55.33
161.79,59.2
159.44,64.32
168.87,62.87
167.28,73.44
171.66,81.2
147.67,52.45
154.24,52.72
165.45,69.58
170.57,67.6
157.23,59.43
165.28,62.43
162.33,59.67
158.14,58.26
163.6,61.11
165.77,70.86
170.71,69.02
156.95,61.52
170.29,69.74
160.29,61.96
163.09,65.38
162.03,58.67
158.54,59.58
,53.6
164.2,67.44
169.16,59.42
164.23,64.36
162.2,69.96
154.65,63.13
158.95,58.59
153.92,47.56
152.8,49.05
155.31,50.57
156.19,52.46
158.76,58.6
161.9,66.61
154.32,44.85
160.86,55.32
166.03,70.8
161.86,73.5
162.26,62.32
169.39,72.69
156.45,49.65
151.86,49.82
164.19,57.3
162.96,62.96
172.24,66.34
163.83,70.86
166.09,63.1
174.41,72.76
170.58,73.75
169.41,65.15
167.23,65.23
147.31,43.5
155.18,52.27
169.44,74.81
163.13,56.6
168.33,64.84
151.88,53.87
156.39,46.87
163.79,60.31
156.22,55.47
158.53,64.68
159.77,68.75
160.58,56.73
173.43,75.9
159.63,59.48
171.23,72.38
166.46,67.26
154.83,47.48
165.22,65.71
146.56,41.83
157.63,62.73
172.99,74.61
169.01,65.17
160.11,65.3
172.16,74.03
154.65,58.3
169.78,72.59
165.29,64.95
168.54,71.11
164.19,63.99
155.84,61.83
158.47,56.99
166.83,71.42
157.48,64.96
156.98,62.32
160.11,57.9
170.51,66.49
151.87,58.17
165.2,62.81
157.07,52.8
159.94,56.6
158.2,59.15
162.06,65.75
159.68,62.79
167.53,69.6
173.45,67.97
169.4,68.86
155.22,53.88
168.34,63.89
161.84,65.77
150.97,47.03
168.02,66.35
149.06,46.2
169.12,70.71
169.24,64.81
160.48,59.78
167.32,57.19
158.44,52.42
171.27,76.62
159.48,54.44
172.87,79.94
169.56,62.43
167.41,62.46
166.1,66.55
155.55,61.57
163.83,60
163.38,58.31
159.92,62.88
161.76,58.52
165.88,71.85
164.66,68.05
143.6,44.34
144.72,40.98
175.44,71.84
162.19,62.75
161.76,64.25
155.05,51.66
168.45,72.14
151.99,49.03
166.78,65.29
156.2,66.11
151.47,50.55
155.82,51.86
162.17,69.51
165.55,65.56
167.17,50.12
152.47,39.48
174.82,74.13
158.89,65.45
156.79,53.24
164.36,62.48
166.79,63.33
168.86,72.48
157.99,58.9
156.22,52.99
156.54,59.66
159.31,61.75
161.5,58.16
154.32,62.51
167.94,72.68
165.71,66.33
164.14,62.62
164.17,60.59
163.85,61.83
170.74,78.11
162.01,67.74
156.34,57.64
161.88,64.95
155.45,52.57
159.37,62.85
169.03,71.26
159.73,58.22
156.42,63.77
161.34,62.58
156.46,52.01
159.75,54.71
163,61.29
158.58,59.65
167.53,69.48
165.69,69.38
147.98,47.57
152.47,57.36
162.07,62.66
153.85,61.27
163.7,63.54
153.52,56.12
156.23,52.65
165.18,71.14
163.35,64.78
167.68,69.98
166.88,72.95
167.24,73.38
160.99,60.13
174.83,73.93
161.9,59.84
162.54,64.7
142.19,38.74
175.2,81.03
155.15,53.86
167.59,68.26
165.08,68.22
156.98,56.8
159.97,55.03
159.45,60.71
157.71,62.88
165.01,66.84
169.14,66.94
164.84,71.76
150.48,49.31
160.98,57.4
164.56,62.95
167.8,77.99
165.23,68.08
168.7,67.23
155.14,57.65
164.83,60.72
157.8,62.04
179.71,87.35
164.39,67.82
160.76,60.46
176.17,81.39
157.18,60.68
154.82,54.45
166.33,61.36
167.94,62.42
164.33,73.83
173.07,79.21
156.28,52.09
162.96,57.55
168.16,68.5
172.64,76.28
166.79,58.81
161.44,67.34
157.11,53.88
158.79,59.92
152.08,59.51
164.48,63.75
161.37,59.62
166.68,68.72
163.44,61.07
165.74,61.37
150.74,51.44
170.4,65.04
164.55,56.91
161.82,60.22
163.76,58.15
154.01,54.72
175.19,75.28
155.42,50.92
153.93,60.48
157.15,56.72
166.79,63.38
151.8,48.18
169.86,68.31
154.08,51.75
156.99,55.04
158.86,64.63
154.9,54.45
170.27,68.41
165.37,67.9
154.91,51.54
164.51,64.78
169.99,73.81
155.3,57.81
167.55,61.57
156.12,65.51
146.66,42.48
159.27,64.51
154.23,55.89
159.49,59.98
167.64,72.1
167.25,66.66
167.5,68.02
166.15,56.15
169.59,71.22
144.85,45.9
154.29,55.65
160.79,54.91
157.95,59.99
165.96,59.88
159.89,64.56
150.89,50.74
160.87,68.9
169.68,66.98
148.21,49.95
164.98,69.4
152.56,46.67
168.51,73.18
170.87,65.33
167.63,68.29
169.65,58.7
,67.13
170.63,75.57
149.23,48.46
157.88,59.87
160.24,56.62
166.23,62.22
160.46,64.75
160.95,70.11
158.19,50.55
151.17,49.63
174.1,67.51
159.91,59.38
158.38,58.75
161.66,66.76
173.38,78.99
163,56.99
164.54,62.56
160.36,55.13
155.13,54.67
152.15,52.85
161.56,66.51
157.35,56.54
168.38,63.65
157.94,61.67
153.53,52.36
157.26,56.23
169.23,67.96
150.02,56.22
164.75,62.82
162.8,60.64
155.22,55.97
162.83,62.93
160.08,60.79
155.65,60.12
151.64,50.42
165.84,64.32
159.69,63.64
159.78,65.35
159.94,57.24
172.58,73.16
165.65,68.33
169.61,73.53
167.02,69.08
156.65,63.51
159.33,54.61
165.53,61.56
157.04,57.58
164.61,70.8
162.56,70.58
173.23,74.21
166.67,68.72
164.19,70.45
154.06,55.83
154.27,54.85
166.1,64.87
168.28,56.25
156.15,55.06
163.82,67.77
145.73,51.8
157.62,56.76
153.6,50.24
153.53,61.49
177.47,80.74
167.21,60.25
149.98,50.67
172.82,77.34
160.92,64.37
166.65,68.57
151.23,55
154.83,43.4
160.48,64.08
159.1,46.65
157.68,62.91
152.48,44.31
150.11,50.14
168.08,62.04
170.35,77.5
162.22,58.28
175.35,74.32
157.34,51.55
